"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","13750","0","0","0","2379.15","0","2482.4","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","11750","0","0","0","3899.75","0","4168.75","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","22000","0","0","0","117.55","0","63.35","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","22250","0","0","0","105.5","0","55.05","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","20000","0","0","0","271.85","0","185.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","20250","0","0","0","245.5","0","163.3","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","20500","0","0","0","221.55","0","143.25","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","20750","0","0","0","199.75","0","125.5","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","21000","0","0","0","179.9","0","109.75","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","21250","0","0","0","161.95","0","95.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","21500","0","0","0","145.65","0","83.6","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","21750","0","0","0","130.9","0","72.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","18000","0","0","0","593.25","0","491.95","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","18250","0","0","0","540.3","0","438.65","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","18500","0","0","0","491.6","0","389.7","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","18750","0","0","0","446.05","0","346","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","19000","0","0","0","404.8","0","306.65","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","19250","0","0","0","367","0","271.25","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","19500","0","0","0","332.4","0","239.55","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","19750","0","0","0","300.75","0","211.15","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","16000","0","0","0","800","800","1145.45","0","0","0","100","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","16250","0","0","0","1104.35","0","1038.45","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","28-Apr-2022","CE","17000","0","0","0","687.5","675","763.2","0","0","0","650","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","17250","0","0","0","727.85","0","938.9","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","17000","0","0","0","797.5","0","1021.65","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","17750","0","0","0","604.85","0","790","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","18000","0","0","0","550.2","0","723.35","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","18250","0","0","0","499.9","0","662.4","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","18500","0","0","0","453.05","0","605.35","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","18750","0","0","0","410.6","0","552.65","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","19000","0","0","0","371.7","0","504.05","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","19250","0","0","0","336.15","0","458.5","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","19500","0","0","0","303.65","0","417.2","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","19750","0","0","0","274.05","0","379.2","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","20000","0","0","0","247.1","0","344.35","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","20250","0","0","0","222.55","0","312.45","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","20500","0","0","0","200.3","0","283.2","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","20750","0","0","0","180.1","0","256.5","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","21000","0","0","0","161.8","0","232.1","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","21250","0","0","0","145.25","0","209.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","21500","0","0","0","130.3","0","189.6","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","21750","0","0","0","116.8","0","171.15","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","22000","0","0","0","104.6","0","154.4","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","22250","0","0","0","93.6","0","139.2","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","11750","0","0","0","3791.5","0","4277.1","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","12000","0","0","0","3581.65","0","4059.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","12250","0","0","0","3377.4","0","3847.4","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","12500","0","0","0","3179","0","3640.05","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","12750","0","0","0","2986.9","0","3438.25","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","13000","0","0","0","2801.8","0","3242.2","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","13250","0","0","0","2622.85","0","3052.3","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","13500","0","0","0","2451","0","2869.2","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","13750","0","0","0","2285.8","0","2692.1","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","14000","0","0","0","2128.6","0","2521.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","14250","0","0","0","1978.85","0","2358","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","14500","0","0","0","1836.45","0","2201.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","14750","0","0","0","1701.45","0","2052.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","15000","0","0","0","1573.75","0","1910.9","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","15250","0","0","0","1453.25","0","1776.05","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","15500","0","0","0","1339.85","0","1648.25","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","15750","0","0","0","1233.4","0","1527.3","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","16000","0","0","0","1133.7","0","1413.25","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","16250","0","0","0","1040.5","0","1305.8","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","16500","0","0","0","953.55","0","1204.85","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","16750","0","0","0","872.65","0","1110.2","0","0","0","0","0","-"
"BAJAJFINSV","25-Feb-2022","26-May-2022","CE","17500","0","0","0","664.15","0","861.8","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","12500","0","0","0","3987.95","0","3580","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","12750","0","0","0","3779.2","0","3341.5","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","21000","0","0","0","288.85","0","21.6","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","21250","0","0","0","262.15","0","17.15","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","21500","0","0","0","237.7","0","13.55","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","21750","0","0","0","215.4","0","10.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","22000","19","19","19","19","19","19","1","11.01",".01","50","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","22250","0","0","0","176.45","0","6.55","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","22500","0","0","0","159.5","0","5.1","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","19000","31.55","40.15","23.2","38.5","37.3","38.5","602","5728.85","9.85","19150","100","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","19250","0","0","0","556.3","0","98.25","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","19500","0","0","0","508.25","0","80.15","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","19750","0","0","0","463.15","0","65.1","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","20000","0","0","0","422.2","0","52.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","20250","0","0","0","384.5","0","42.4","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","20500","0","0","0","349.85","0","34","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","20750","0","0","0","318.05","0","27.15","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","17000","187.2","312.9","175.1","295.6","302","295.6","1216","10484.95","148.95","25900","1050","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","17250","170","243.1","148.25","238.2","234.95","238.2","145","1264.74","14.12","3300","750","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","17500","100.05","194","100.05","180.35","188.95","180.35","678","5982.42","49.92","13900","3200","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","17750","83.45","151","83.45","145.35","151","145.35","22","196.63","1.38","800","50","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","18000","81.65","116.8","63","109.05","114.05","109.05","909","8221.53","40.53","24350","800","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","18250","42.35","91.4","42.35","86.3","91.4","86.3","48","439.6","1.6","1450","400","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","18500","50.05","68","38.7","63.75","68","63.75","393","3645.18","9.93","9950","3700","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","18750","0","0","0","440","440","145.7","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","15000","1010.1","1258","1010.1","1235.3","1235.3","1469.5","21","169.3","11.8","750","350","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","15250","0","0","0","2023.95","0","1307.8","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","15500","782.8","1001","654.05","970","970","970","377","3069.36","147.61","4250","300","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","15750","711","850","545.75","820.55","825","820.55","502","4127.76","174.51","6650","250","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","16000","500","715.4","442.6","685.2","681.1","685.2","1669","13834.48","482.48","15050","350","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","16250","493","596","347.3","569.9","559.1","569.9","308","2578.06","75.56","7750","-400","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","16500","334.65","490","282.3","470.35","470","470.35","860","7260.65","165.65","15800","-2700","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","16750","227.3","395.35","227.3","379.4","387.8","379.4","240","2047.37","37.37","2750","400","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","13000","0","0","0","3575.7","0","3106.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","13250","0","0","0","3377.8","0","2876.4","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","13500","0","0","0","2375","2375","2651.65","0","0","0","150","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","13750","0","0","0","2300","2300","2433.3","0","0","0","150","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","14000","0","0","0","2168.5","2168.5","2222.35","0","0","0","200","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","14250","0","0","0","2125","2125","2019.7","0","0","0","50","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","14500","1321.85","1628.05","1321.85","1628.05","1628.05","1826.2","5","40.03","3.78","150","150","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","14750","0","0","0","2321.65","0","1643.1","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","11750","0","0","0","4642.4","0","4310.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","12000","0","0","0","3854.1","3854.1","4065.2","0","0","0","600","0","-"
"BAJAJFINSV","28-Feb-2022","31-Mar-2022","CE","12250","0","0","0","4201.65","0","3821.45","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","16750","0","0","0","930.35","0","920.35","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","16500","0","0","0","1014.3","0","1019.2","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","17250","0","0","0","779.55","0","745.2","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","17500","0","0","0","712.2","0","668.2","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","17750","0","0","0","650.65","0","597.85","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","14000","0","0","0","2219.4","0","2463.85","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","14250","0","0","0","2066.9","0","2282.4","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","14500","0","0","0","1921.75","0","2108.3","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","14750","0","0","0","1783.8","0","1942","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","15000","0","0","0","1653.15","0","1784.7","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","15250","0","0","0","1529.6","0","1635.95","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","15500","0","0","0","1413.15","0","1495.75","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","15750","0","0","0","1303.55","0","1364.05","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","12000","0","0","0","3688.65","0","4154.8","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","12250","0","0","0","3482.9","0","3925.1","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","12500","0","0","0","3282.95","0","3699.6","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","12750","0","0","0","3089.05","0","3478.75","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","13000","0","0","0","2902.05","0","3263.2","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","13250","0","0","0","2721","0","3053.45","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","13500","0","0","0","2546.85","0","2850","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","13750","0","0","0","2379.15","0","2653.3","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","11750","0","0","0","3899.75","0","4388.15","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","22000","0","0","0","117.55","0","67.55","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","22250","0","0","0","105.5","0","58.55","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","20000","0","0","0","271.85","0","200.9","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","20250","0","0","0","245.5","0","176.3","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","20500","0","0","0","221.55","0","154.45","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","20750","0","0","0","199.75","0","135.1","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","21000","0","0","0","179.9","0","117.95","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","21250","0","0","0","161.95","0","102.85","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","21500","0","0","0","145.65","0","89.5","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","21750","0","0","0","130.9","0","77.8","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","18000","0","0","0","593.25","0","534.55","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","18250","0","0","0","540.3","0","476.5","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","18500","0","0","0","491.6","0","423.95","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","18750","0","0","0","446.05","0","375.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","19000","0","0","0","404.8","0","332.7","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","19250","0","0","0","367","0","294.1","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","19500","0","0","0","332.4","0","259.5","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","19750","0","0","0","300.75","0","228.55","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","16000","775","775","775","775","775","1240.8","2","16.78",".78","100","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","16250","0","0","0","1104.35","0","1125.95","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","28-Apr-2022","CE","17000","450","602.65","450","531.4","531.4","829.1","22","192.53","5.53","350","-300","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","17250","0","0","0","727.85","0","1011.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","17000","0","0","0","797.5","0","1100.05","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","17750","0","0","0","604.85","0","852.2","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","18000","0","0","0","550.2","0","780.7","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","18250","0","0","0","499.9","0","714.3","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","18500","0","0","0","453.05","0","653.6","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","18750","0","0","0","410.6","0","596.85","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","19000","0","0","0","371.7","0","544.45","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","19250","0","0","0","336.15","0","496.15","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","19500","0","0","0","303.65","0","450.9","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","19750","0","0","0","274.05","0","409.85","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","20000","0","0","0","247.1","0","372.2","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","20250","0","0","0","222.55","0","337.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","20500","0","0","0","200.3","0","306","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","20750","0","0","0","180.1","0","277.1","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","21000","0","0","0","161.8","0","250.7","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","21250","0","0","0","145.25","0","226.6","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","21500","0","0","0","130.3","0","204.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","21750","0","0","0","116.8","0","184.65","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","22000","0","0","0","104.6","0","166.5","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","22250","0","0","0","93.6","0","150","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","11750","0","0","0","3791.5","0","4488.15","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","12000","0","0","0","3581.65","0","4266.5","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","12250","0","0","0","3377.4","0","4049.25","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","12500","0","0","0","3179","0","3836.75","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","12750","0","0","0","2986.9","0","3629.4","0","0","0","0","0","-"
"BAJAJFINSV","28-Feb-2022","26-May-2022","CE","13000","0","0","0","2801.8","0","3427.5","0","0","0","0","0","-"
